source,sampling_method,mode,sampling_fraction,sample_fraction,threshold,fake_hit_threshold,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std
baseline,,baseline_simple,,1.0,,,,,0.0,0.0,0.3448362720403022,0.018887209096908504,0.6551637279596977,0.018887209096908542,858.8081783771515,66.7007506483829
FEC,farthest_point,fec_simple_farthest_point,0.1,0.1,0.0,0.0,0.9531863966446639,0.9819994093872599,-0.011397984886649837,0.011397984886649892,0.33343828715365237,0.006241885264987104,0.6665617128463476,0.006241885264987093,900.9866080760955,81.9941591427715
FEC,farthest_point,fec_simple_farthest_point,0.1,0.1,0.01,0.01,0.9338779924206735,0.9986454211264744,-0.01190176322418135,0.01190176322418135,0.33293450881612086,0.004810000493624856,0.667065491183879,0.0048100004936248286,919.614966138204,80.2471452336105
FEC,farthest_point,fec_simple_farthest_point,0.2,0.2,0.0,0.0,1.2682345362757064,1.5347774241185995e-16,-0.011272040302266972,0.011272040302267028,0.33356423173803523,0.004837403441337182,0.6664357682619647,0.004837403441337178,677.1682632923126,53.135541373470836
FEC,farthest_point,fec_simple_farthest_point,0.2,0.2,0.01,0.01,1.2780164751880707,5.0869480557806994e-17,-0.010243492863140191,0.010243492863140191,0.334592779177162,0.004782947227078451,0.6654072208228379,0.004782947227078433,671.9852169752121,53.17632424900539
FEC,farthest_point,fec_simple_farthest_point,0.3,0.3,0.0,0.0,1.20795111230142,4.508568600929988e-13,-0.011544920235096567,0.011544920235096567,0.33329135180520564,0.004955598878094055,0.6667086481947943,0.0049555988780940596,710.9626951217651,55.41013516001143
FEC,farthest_point,fec_simple_farthest_point,0.3,0.3,0.01,0.01,1.1930450894051716,8.896037192819582e-13,-0.01118807724601173,0.011188077246011785,0.3336481947942905,0.005938754215029329,0.6663518052057095,0.00593875421502934,719.8455330848694,46.656553505170365
FEC,farthest_point,fec_simple_farthest_point,0.4,0.4,0.0,0.0,1.0861135683101248,6.954238933271459e-06,-0.012048698572628025,0.012048698572628025,0.3327875734676742,0.0050475695600971085,0.6672124265323257,0.005047569560097113,790.7167385021845,33.83003749471385
FEC,farthest_point,fec_simple_farthest_point,0.4,0.4,0.01,0.01,1.098358055786147,6.755000295746106e-05,-0.010705289672544083,0.010705289672544138,0.3341309823677581,0.0050967373335528265,0.6658690176322418,0.0050967373335528395,781.901834154129,76.05318673001179
